branch,receipt_id,line_no,sale_dt,product_id,size,qty,unit_price,member_id,payment
cmu,2026011200014,1,2026-01-12 12:04:00,P03,M,1.0,65.0,M0066,qr
cmu,2026011200014,2,2026-01-12 12:04:00,P14,,1.0,85.0,M0066,qr
cmu,2026011200014,3,2026-01-12 12:04:00,P10,M,1.0,60.0,M0066,qr
cmu,2026011200015,1,2026-01-12 12:06:00,P04,L,2.0,75.0,M0533,qr
cmu,2026011200016,1,2026-01-12 12:12:00,P05,M,2.0,70.0,M0601,qr
cmu,2026011200016,2,2026-01-12 12:12:00,P14,,1.0,85.0,M0601,qr
cmu,2026011200017,1,2026-01-12 12:14:00,P15,,1.0,75.0,,cash
cmu,2026011200018,1,2026-01-12 12:32:00,P04,M,1.0,65.0,M0188,qr
cmu,2026011200018,2,2026-01-12 12:32:00,P12,,1.0,55.0,M0188,qr
cmu,2026011200019,1,2026-01-12 12:37:00,P15,,1.0,75.0,,qr
cmu,2026011200020,1,2026-01-12 14:38:00,P08,M,1.0,70.0,,qr
cmu,2026011200021,1,2026-01-12 15:00:00,P07,M,1.0,55.0,,cash
cmu,2026011200021,2,2026-01-12 15:00:00,P13,,1.0,50.0,,cash
cmu,2026011200022,1,2026-01-12 15:27:00,P02,L,1.0,65.0,M0773,qr
cmu,2026011200023,1,2026-01-12 16:12:00,P10,M,1.0,60.0,M0435,qr
cmu,2026011200023,2,2026-01-12 16:12:00,P06,S,1.0,65.0,M0435,qr
cmu,2026011200024,1,2026-01-12 16:52:00,P03,L,1.0,75.0,,cash
cmu,2026011200024,2,2026-01-12 16:52:00,P14,,1.0,85.0,,cash
cmu,2026011200025,1,2026-01-12 18:49:00,P06,M,1.0,75.0,,cash
cmu,2026011200026,1,2026-01-12 19:03:00,P06,S,1.0,65.0,,qr
cmu,2026011200027,1,2026-01-12 19:14:00,P10,L,1.0,70.0,M0230,qr
cmu,2026011200028,1,2026-01-12 19:14:00,P12,,1.0,55.0,M0233,cash
cmu,2026011200029,1,2026-01-12 19:56:00,P13,,1.0,50.0,M0083,cash
cmu,2026011300001,1,2026-01-13 07:31:00,P04,L,1.0,75.0,,card
cmu,2026011300002,1,2026-01-13 08:39:00,P06,L,1.0,85.0,M0773,qr
cmu,2026011300002,2,2026-01-13 08:39:00,P04,L,1.0,75.0,M0773,qr
cmu,2026011300003,1,2026-01-13 08:58:00,P13,,1.0,50.0,M0743,qr
cmu,2026011300004,1,2026-01-13 09:29:00,P07,M,1.0,55.0,,cash
cmu,2026011300005,1,2026-01-13 09:41:00,P04,M,1.0,65.0,,cash
cmu,2026011300006,1,2026-01-13 09:41:00,P06,M,1.0,75.0,,qr
cmu,2026011300007,1,2026-01-13 09:48:00,P15,,2.0,75.0,,qr
cmu,2026011300008,1,2026-01-13 09:54:00,P04,M,2.0,65.0,,qr
cmu,2026011300008,2,2026-01-13 09:54:00,P11,M,1.0,60.0,,qr
cmu,2026011300009,1,2026-01-13 09:57:00,P15,,1.0,75.0,M0748,card
cmu,2026011300010,1,2026-01-13 10:36:00,P03,L,1.0,75.0,,qr
cmu,2026011300011,1,2026-01-13 11:20:00,P06,S,1.0,65.0,M0742,cash
cmu,2026011300011,2,2026-01-13 11:20:00,P13,,1.0,50.0,M0742,cash
cmu,2026011300012,1,2026-01-13 11:27:00,P08,M,1.0,70.0,,cash
cmu,2026011300012,2,2026-01-13 11:27:00,P03,M,1.0,65.0,,cash
cmu,2026011300013,1,2026-01-13 12:25:00,P03,M,2.0,65.0,M0656,cash
cmu,2026011300014,1,2026-01-13 12:28:00,P13,,1.0,50.0,,qr
cmu,2026011300015,1,2026-01-13 12:32:00,P12,,3.0,55.0,M0670,qr
cmu,2026011300015,2,2026-01-13 12:32:00,P02,S,1.0,45.0,M0670,qr
cmu,2026011300016,1,2026-01-13 12:44:00,P14,,1.0,85.0,,qr
cmu,2026011300017,1,2026-01-13 14:39:00,P03,S,1.0,55.0,,cash
cmu,2026011300017,2,2026-01-13 14:39:00,P14,,1.0,85.0,,cash
cmu,2026011300018,1,2026-01-13 15:59:00,P11,S,1.0,50.0,,qr
cmu,2026011300019,1,2026-01-13 16:32:00,P04,L,2.0,75.0,,qr
cmu,2026011300020,1,2026-01-13 17:08:00,P07,S,1.0,45.0,M0683,qr
cmu,2026011300020,2,2026-01-13 17:08:00,P03,L,1.0,75.0,M0683,qr
cmu,2026011300021,1,2026-01-13 17:43:00,P09,S,1.0,40.0,M0505,cash
cmu,2026011300021,2,2026-01-13 17:43:00,P15,,1.0,75.0,M0505,cash
cmu,2026011300022,1,2026-01-13 18:05:00,P11,M,1.0,60.0,M0178,qr
cmu,2026011300023,1,2026-01-13 19:04:00,P08,M,1.0,70.0,,qr
cmu,2026011400001,1,2026-01-14 07:47:00,P13,,2.0,50.0,M0377,qr
cmu,2026011400002,1,2026-01-14 08:39:00,P14,,1.0,85.0,,cash
cmu,2026011400003,1,2026-01-14 09:07:00,P04,M,1.0,65.0,,qr
cmu,2026011400004,1,2026-01-14 09:38:00,P08,M,2.0,70.0,M0272,qr
cmu,2026011400005,1,2026-01-14 09:56:00,P02,M,1.0,55.0,,qr
cmu,2026011400005,2,2026-01-14 09:56:00,P09,L,1.0,60.0,,qr
cmu,2026011400006,1,2026-01-14 10:09:00,P12,,1.0,55.0,M0683,cash
cmu,2026011400007,1,2026-01-14 11:56:00,P03,M,2.0,65.0,M0289,qr
cmu,2026011400008,1,2026-01-14 12:00:00,P03,S,1.0,55.0,,qr
cmu,2026011400009,1,2026-01-14 12:20:00,P09,M,1.0,50.0,M0043,qr
cmu,2026011400010,1,2026-01-14 12:40:00,P11,M,2.0,60.0,M0563,qr
cmu,2026011400010,2,2026-01-14 12:40:00,P15,,1.0,75.0,M0563,qr
cmu,2026011400011,1,2026-01-14 13:00:00,P12,,1.0,55.0,M0525,card
cmu,2026011400012,1,2026-01-14 13:14:00,P06,M,1.0,75.0,,cash
cmu,2026011400013,1,2026-01-14 13:45:00,P09,S,1.0,40.0,,qr
cmu,2026011400013,2,2026-01-14 13:45:00,P10,S,1.0,50.0,,qr
cmu,2026011400014,1,2026-01-14 14:03:00,P11,S,1.0,50.0,,qr
cmu,2026011400015,1,2026-01-14 14:16:00,P03,L,1.0,75.0,,cash
cmu,2026011400015,2,2026-01-14 14:16:00,P14,,1.0,85.0,,cash
cmu,2026011400016,1,2026-01-14 14:34:00,P13,,1.0,50.0,,qr
cmu,2026011400017,1,2026-01-14 14:53:00,P02,M,1.0,55.0,,qr
cmu,2026011400017,2,2026-01-14 14:53:00,P12,,1.0,55.0,,qr
cmu,2026011400018,1,2026-01-14 14:58:00,P14,,2.0,85.0,M0368,cash
cmu,2026011400019,1,2026-01-14 15:18:00,P04,S,1.0,55.0,M0116,qr
cmu,2026011400019,2,2026-01-14 15:18:00,P12,,1.0,55.0,M0116,qr
cmu,2026011400020,1,2026-01-14 15:20:00,P15,,1.0,75.0,M0783,qr
cmu,2026011400021,1,2026-01-14 16:00:00,P11,M,3.0,60.0,M0183,qr
cmu,2026011400022,1,2026-01-14 16:06:00,P07,L,2.0,65.0,M0341,qr
cmu,2026011400023,1,2026-01-14 16:31:00,P08,S,1.0,60.0,M0241,cash
cmu,2026011400024,1,2026-01-14 16:45:00,P06,M,1.0,75.0,M0766,cash
cmu,2026011400025,1,2026-01-14 16:47:00,P04,M,1.0,65.0,,cash
cmu,2026011400026,1,2026-01-14 16:51:00,P02,S,1.0,45.0,,qr
cmu,2026011400026,2,2026-01-14 16:51:00,P12,,1.0,55.0,,qr
cmu,2026011400027,1,2026-01-14 17:51:00,P12,,1.0,55.0,M0736,qr
cmu,2026011400028,1,2026-01-14 18:08:00,P03,M,1.0,65.0,,cash
cmu,2026011500001,1,2026-01-15 08:09:00,P03,S,3.0,55.0,,qr
cmu,2026011500001,2,2026-01-15 08:09:00,P14,,1.0,85.0,,qr
cmu,2026011500002,1,2026-01-15 08:12:00,P07,M,1.0,55.0,M0607,qr
cmu,2026011500002,2,2026-01-15 08:12:00,P13,,1.0,50.0,M0607,qr
cmu,2026011500003,1,2026-01-15 08:52:00,P03,M,1.0,65.0,M0374,cash
cmu,2026011500003,2,2026-01-15 08:52:00,P15,,1.0,75.0,M0374,cash
cmu,2026011500004,1,2026-01-15 09:35:00,P06,M,1.0,75.0,M0630,qr
cmu,2026011500004,2,2026-01-15 09:35:00,P03,S,1.0,55.0,M0630,qr
cmu,2026011500005,1,2026-01-15 09:46:00,P02,L,1.0,65.0,M0212,qr
cmu,2026011500005,2,2026-01-15 09:46:00,P12,,1.0,55.0,M0212,qr
cmu,2026011500006,1,2026-01-15 09:57:00,P02,L,1.0,65.0,M0143,cash
cmu,2026011500006,2,2026-01-15 09:57:00,P12,,1.0,55.0,M0143,cash
cmu,2026011500007,1,2026-01-15 10:22:00,P06,M,1.0,75.0,,cash
cmu,2026011500008,1,2026-01-15 10:46:00,P03,S,1.0,55.0,,cash
cmu,2026011500008,2,2026-01-15 10:46:00,P14,,1.0,85.0,,cash
cmu,2026011500009,1,2026-01-15 11:14:00,P03,M,1.0,65.0,M0550,qr
cmu,2026011500010,1,2026-01-15 11:41:00,P03,M,1.0,65.0,,cash
cmu,2026011500011,1,2026-01-15 15:03:00,P11,M,1.0,60.0,,qr
cmu,2026011500012,1,2026-01-15 15:06:00,P02,M,2.0,55.0,M0377,qr
cmu,2026011500012,2,2026-01-15 15:06:00,P12,,1.0,55.0,M0377,qr
cmu,2026011500013,1,2026-01-15 15:08:00,P09,M,1.0,50.0,,qr
cmu,2026011500014,1,2026-01-15 15:24:00,P10,L,1.0,70.0,,cash
cmu,2026011500014,2,2026-01-15 15:24:00,P12,,1.0,55.0,,cash
cmu,2026011500015,1,2026-01-15 16:11:00,P07,S,1.0,45.0,,qr
cmu,2026011500015,2,2026-01-15 16:11:00,P13,,1.0,50.0,,qr
cmu,2026011500016,1,2026-01-15 17:13:00,P12,,1.0,55.0,M0126,qr
cmu,2026011500017,1,2026-01-15 19:06:00,P09,M,1.0,50.0,M0742,qr
cmu,2026011500018,1,2026-01-15 19:06:00,P06,L,3.0,85.0,,qr
cmu,2026011600001,1,2026-01-16 07:16:00,P06,S,1.0,65.0,M0222,cash
cmu,2026011600002,1,2026-01-16 07:42:00,P03,M,3.0,65.0,,qr
cmu,2026011600002,2,2026-01-16 07:42:00,P14,,1.0,85.0,,qr
cmu,2026011600003,1,2026-01-16 08:02:00,P03,M,2.0,65.0,M0414,cash
cmu,2026011600003,2,2026-01-16 08:02:00,P13,,1.0,50.0,M0414,cash
cmu,2026011600004,1,2026-01-16 08:15:00,P05,M,1.0,70.0,,cash
cmu,2026011600004,2,2026-01-16 08:15:00,P15,,1.0,75.0,,cash
cmu,2026011600005,1,2026-01-16 08:37:00,P15,,1.0,75.0,M0705,qr
cmu,2026011600006,1,2026-01-16 09:31:00,P12,,1.0,55.0,,qr
cmu,2026011600007,1,2026-01-16 09:49:00,P09,L,2.0,60.0,,qr
cmu,2026011600007,2,2026-01-16 09:49:00,P06,M,1.0,75.0,,qr
cmu,2026011600008,1,2026-01-16 10:40:00,P03,M,1.0,65.0,M0357,qr
cmu,2026011600008,2,2026-01-16 10:40:00,P13,,1.0,50.0,M0357,qr
cmu,2026011600008,3,2026-01-16 10:40:00,P06,L,1.0,85.0,M0357,qr
cmu,2026011600009,1,2026-01-16 11:07:00,P07,L,1.0,65.0,,cash
cmu,2026011600010,1,2026-01-16 11:51:00,P02,L,1.0,65.0,,qr
cmu,2026011600011,1,2026-01-16 12:54:00,P08,S,2.0,60.0,,cash
cmu,2026011600012,1,2026-01-16 12:55:00,P07,M,1.0,55.0,,qr
cmu,2026011600013,1,2026-01-16 13:57:00,P07,M,1.0,55.0,,qr
cmu,2026011600014,1,2026-01-16 14:07:00,P12,,2.0,55.0,,qr
cmu,2026011600015,1,2026-01-16 14:23:00,P09,M,3.0,50.0,,qr
cmu,2026011600016,1,2026-01-16 14:36:00,P12,,1.0,55.0,,cash
cmu,2026011600017,1,2026-01-16 14:46:00,P02,M,1.0,55.0,M0077,qr
cmu,2026011600017,2,2026-01-16 14:46:00,P12,,1.0,55.0,M0077,qr
cmu,2026011600018,1,2026-01-16 15:01:00,P09,L,1.0,60.0,,qr
cmu,2026011600019,1,2026-01-16 15:06:00,P14,,1.0,85.0,M0630,qr
cmu,2026011600020,1,2026-01-16 15:12:00,P12,,1.0,55.0,,cash
cmu,2026011600021,1,2026-01-16 15:16:00,P12,,1.0,55.0,M0179,qr
cmu,2026011600022,1,2026-01-16 15:56:00,P08,M,1.0,70.0,,cash
cmu,2026011600022,2,2026-01-16 15:56:00,P05,L,1.0,80.0,,cash
cmu,2026011600023,1,2026-01-16 16:10:00,P10,L,1.0,70.0,M0098,qr
cmu,2026011600024,1,2026-01-16 16:22:00,P15,,1.0,75.0,,qr
cmu,2026011600025,1,2026-01-16 16:29:00,P04,L,3.0,75.0,M0763,cash
cmu,2026011600025,2,2026-01-16 16:29:00,P12,,1.0,55.0,M0763,cash
cmu,2026011600025,3,2026-01-16 16:29:00,P07,M,1.0,55.0,M0763,cash
cmu,2026011600026,1,2026-01-16 17:41:00,P09,M,1.0,50.0,,cash
cmu,2026011600026,2,2026-01-16 17:41:00,P14,,1.0,85.0,,cash
cmu,2026011600027,1,2026-01-16 19:09:00,P01,L,1.0,65.0,M0093,qr
cmu,2026011600027,2,2026-01-16 19:09:00,P15,,1.0,75.0,M0093,qr
cmu,2026011700001,1,2026-01-17 08:15:00,P06,M,1.0,75.0,,cash
cmu,2026011700002,1,2026-01-17 10:11:00,P12,,1.0,55.0,,cash
cmu,2026011700003,1,2026-01-17 10:12:00,P02,M,2.0,55.0,M0682,cash
cmu,2026011700004,1,2026-01-17 12:46:00,P14,,1.0,85.0,M0539,qr
cmu,2026011700005,1,2026-01-17 12:46:00,P10,M,2.0,60.0,,qr
cmu,2026011700006,1,2026-01-17 12:58:00,P13,,1.0,50.0,M0517,qr
cmu,2026011700006,2,2026-01-17 12:58:00,P09,M,1.0,50.0,M0517,qr
cmu,2026011700007,1,2026-01-17 14:22:00,P02,L,1.0,65.0,M0100,qr
cmu,2026011700008,1,2026-01-17 14:52:00,P08,M,1.0,70.0,,qr
cmu,2026011700009,1,2026-01-17 15:31:00,P03,L,1.0,75.0,M0469,cash
cmu,2026011700009,2,2026-01-17 15:31:00,P14,,1.0,85.0,M0469,cash
cmu,2026011700009,3,2026-01-17 15:31:00,P09,M,1.0,50.0,M0469,cash
cmu,2026011700010,1,2026-01-17 17:24:00,P15,,1.0,75.0,,cash
cmu,2026011700011,1,2026-01-17 19:03:00,P10,S,1.0,50.0,M0479,qr
cmu,2026011800001,1,2026-01-18 07:55:00,P10,M,1.0,60.0,M0267,qr
cmu,2026011800001,2,2026-01-18 07:55:00,P15,,1.0,75.0,M0267,qr
cmu,2026011800002,1,2026-01-18 09:19:00,P09,L,2.0,60.0,,cash
cmu,2026011800003,1,2026-01-18 09:43:00,P01,S,2.0,45.0,M0632,qr
cmu,2026011800003,2,2026-01-18 09:43:00,P10,L,1.0,70.0,M0632,qr
cmu,2026011800004,1,2026-01-18 09:45:00,P07,M,1.0,55.0,,qr
cmu,2026011800005,1,2026-01-18 12:14:00,P15,,1.0,75.0,M0595,cash
cmu,2026011800006,1,2026-01-18 13:44:00,P15,,1.0,75.0,M0632,cash
cmu,2026011800006,2,2026-01-18 13:44:00,P12,,1.0,55.0,M0632,cash
cmu,2026011800007,1,2026-01-18 13:55:00,P06,S,1.0,65.0,,qr
cmu,2026011800008,1,2026-01-18 15:29:00,P08,S,1.0,60.0,M0087,qr
cmu,2026011800008,2,2026-01-18 15:29:00,P15,,1.0,75.0,M0087,qr
cmu,2026011800009,1,2026-01-18 16:29:00,P11,L,1.0,70.0,M0482,qr
cmu,2026011800010,1,2026-01-18 17:19:00,P12,,2.0,55.0,,cash
cmu,2026011800011,1,2026-01-18 19:05:00,P05,S,2.0,60.0,,qr
cmu,2026011800012,1,2026-01-18 19:07:00,P11,M,2.0,60.0,M0029,card
cmu,2026011800012,2,2026-01-18 19:07:00,P15,,1.0,75.0,M0029,card
cmu,2026011800012,3,2026-01-18 19:07:00,P12,,1.0,55.0,M0029,card
cmu,2026011900001,1,2026-01-19 08:26:00,P03,L,1.0,75.0,,cash
cmu,2026011900001,2,2026-01-19 08:26:00,P14,,1.0,85.0,,cash
cmu,2026011900001,3,2026-01-19 08:26:00,P02,S,1.0,45.0,,cash
cmu,2026011900002,1,2026-01-19 08:32:00,P14,,1.0,85.0,M0711,qr
cmu,2026011900003,1,2026-01-19 09:05:00,P10,S,1.0,50.0,,cash
cmu,2026011900004,1,2026-01-19 09:10:00,P09,M,1.0,50.0,,cash
cmu,2026011900004,2,2026-01-19 09:10:00,P13,,1.0,50.0,,cash
cmu,2026011900005,1,2026-01-19 09:10:00,P07,S,1.0,45.0,,cash
cmu,2026011900005,2,2026-01-19 09:10:00,P13,,1.0,50.0,,cash
cmu,2026011900006,1,2026-01-19 09:19:00,P02,M,33.0,55.0,,card
cmu,2026011900007,1,2026-01-19 09:24:00,P06,M,1.0,75.0,,cash
cmu,2026011900008,1,2026-01-19 09:29:00,P05,M,1.0,70.0,M0053,qr
cmu,2026011900009,1,2026-01-19 09:40:00,P04,M,2.0,65.0,,qr
cmu,2026011900010,1,2026-01-19 09:43:00,P03,M,1.0,65.0,M0332,qr
cmu,2026011900010,2,2026-01-19 09:43:00,P14,,1.0,85.0,M0332,qr
cmu,2026011900011,1,2026-01-19 10:10:00,P15,,1.0,75.0,M0749,qr
cmu,2026011900012,1,2026-01-19 10:29:00,P01,L,1.0,65.0,,cash
cmu,2026011900013,1,2026-01-19 11:05:00,P12,,1.0,55.0,M0595,qr
cmu,2026011900013,2,2026-01-19 11:05:00,P06,L,1.0,85.0,M0595,qr
cmu,2026011900014,1,2026-01-19 11:34:00,P03,M,2.0,65.0,,qr
cmu,2026011900015,1,2026-01-19 11:42:00,P02,M,1.0,55.0,,cash
cmu,2026011900016,1,2026-01-19 11:43:00,P05,M,1.0,70.0,M0293,cash
cmu,2026011900017,1,2026-01-19 11:58:00,P03,S,2.0,55.0,M0429,qr
cmu,2026011900018,1,2026-01-19 12:09:00,P06,M,1.0,75.0,,qr
cmu,2026011900019,1,2026-01-19 12:18:00,P03,S,1.0,55.0,,cash
cmu,2026011900020,1,2026-01-19 13:44:00,P12,,1.0,55.0,M0415,qr
cmu,2026011900021,1,2026-01-19 13:48:00,P03,L,1.0,75.0,M0597,qr
cmu,2026011900021,2,2026-01-19 13:48:00,P14,,1.0,85.0,M0597,qr
cmu,2026011900022,1,2026-01-19 13:59:00,P03,M,1.0,65.0,M0340,cash
cmu,2026011900022,2,2026-01-19 13:59:00,P14,,1.0,85.0,M0340,cash
cmu,2026011900023,1,2026-01-19 14:19:00,P13,,2.0,50.0,M0614,cash
cmu,2026011900024,1,2026-01-19 15:00:00,P09,M,1.0,50.0,,qr
cmu,2026011900025,1,2026-01-19 15:42:00,P08,M,1.0,70.0,M0355,qr
cmu,2026011900025,2,2026-01-19 15:42:00,P07,S,1.0,45.0,M0355,qr
cmu,2026011900026,1,2026-01-19 16:41:00,P03,M,1.0,65.0,M0447,qr
cmu,2026011900026,2,2026-01-19 16:41:00,P14,,1.0,85.0,M0447,qr
cmu,2026011900027,1,2026-01-19 19:22:00,P10,M,1.0,60.0,M0258,qr
cmu,2026012000001,1,2026-01-20 07:41:00,P04,S,3.0,55.0,,qr
cmu,2026012000002,1,2026-01-20 07:47:00,P08,M,2.0,70.0,M0507,cash
cmu,2026012000002,2,2026-01-20 07:47:00,P13,,1.0,50.0,M0507,cash
cmu,2026012000003,1,2026-01-20 07:48:00,P03,S,1.0,55.0,,cash
cmu,2026012000004,1,2026-01-20 08:18:00,P04,L,1.0,75.0,,qr
cmu,2026012000005,1,2026-01-20 08:42:00,P03,M,1.0,65.0,,qr
cmu,2026012000005,2,2026-01-20 08:42:00,P14,,1.0,85.0,,qr
cmu,2026012000006,1,2026-01-20 08:46:00,P03,M,3.0,65.0,,cash
cmu,2026012000006,2,2026-01-20 08:46:00,P14,,1.0,85.0,,cash
cmu,2026012000007,1,2026-01-20 08:47:00,P12,,1.0,55.0,,cash
cmu,2026012000007,2,2026-01-20 08:47:00,P03,S,1.0,55.0,,cash
cmu,2026012000008,1,2026-01-20 09:01:00,P12,,1.0,55.0,M0340,cash
cmu,2026012000009,1,2026-01-20 09:05:00,P03,M,1.0,65.0,,cash
cmu,2026012000009,2,2026-01-20 09:05:00,P14,,1.0,85.0,,cash
cmu,2026012000010,1,2026-01-20 09:07:00,P10,L,1.0,70.0,,qr
cmu,2026012000011,1,2026-01-20 09:43:00,P05,M,1.0,70.0,M0213,card
cmu,2026012000011,2,2026-01-20 09:43:00,P12,,1.0,55.0,M0213,card
cmu,2026012000012,1,2026-01-20 09:44:00,P04,S,1.0,55.0,M0703,cash
cmu,2026012000013,1,2026-01-20 09:45:00,P11,M,1.0,60.0,M0080,qr
cmu,2026012000014,1,2026-01-20 09:53:00,P05,L,1.0,80.0,,qr
cmu,2026012000015,1,2026-01-20 10:15:00,P05,S,1.0,60.0,,qr
cmu,2026012000016,1,2026-01-20 10:29:00,P14,,3.0,85.0,,cash
cmu,2026012000017,1,2026-01-20 10:47:00,P02,M,1.0,55.0,M0232,qr
cmu,2026012000017,2,2026-01-20 10:47:00,P12,,1.0,55.0,M0232,qr
cmu,2026012000018,1,2026-01-20 10:55:00,P06,S,1.0,65.0,M0218,qr
cmu,2026012000018,2,2026-01-20 10:55:00,P15,,1.0,75.0,M0218,qr
cmu,2026012000018,3,2026-01-20 10:55:00,P02,L,1.0,65.0,M0218,qr
cmu,2026012000019,1,2026-01-20 12:35:00,P10,M,2.0,60.0,M0179,qr
cmu,2026012000020,1,2026-01-20 12:38:00,P12,,1.0,55.0,M0485,cash
cmu,2026012000021,1,2026-01-20 12:47:00,P08,M,1.0,70.0,,qr
cmu,2026012000022,1,2026-01-20 13:22:00,P05,M,1.0,70.0,M0050,qr
cmu,2026012000023,1,2026-01-20 14:00:00,P08,S,1.0,60.0,M0559,qr
cmu,2026012000024,1,2026-01-20 14:12:00,P01,S,2.0,45.0,,card
cmu,2026012000024,2,2026-01-20 14:12:00,P15,,1.0,75.0,,card
cmu,2026012000025,1,2026-01-20 14:35:00,P13,,1.0,50.0,,qr
cmu,2026012000025,2,2026-01-20 14:35:00,P10,M,1.0,60.0,,qr
cmu,2026012000026,1,2026-01-20 15:19:00,P10,S,3.0,50.0,,cash
cmu,2026012000026,2,2026-01-20 15:19:00,P08,M,1.0,70.0,,cash
cmu,2026012000027,1,2026-01-20 15:32:00,P07,M,1.0,55.0,M0555,qr
cmu,2026012000028,1,2026-01-20 15:35:00,P08,S,1.0,60.0,,cash
cmu,2026012000029,1,2026-01-20 16:13:00,P02,M,1.0,55.0,M0404,qr
cmu,2026012000029,2,2026-01-20 16:13:00,P12,,1.0,55.0,M0404,qr
cmu,2026012000030,1,2026-01-20 18:05:00,P02,L,2.0,65.0,,cash
cmu,2026012100001,1,2026-01-21 07:46:00,P03,S,2.0,55.0,,qr
cmu,2026012100002,1,2026-01-21 08:15:00,P05,S,1.0,60.0,,qr
cmu,2026012100003,1,2026-01-21 08:28:00,P14,,2.0,85.0,M0403,cash
cmu,2026012100004,1,2026-01-21 08:34:00,P05,L,1.0,80.0,M0743,card
cmu,2026012100004,2,2026-01-21 08:34:00,P13,,1.0,50.0,M0743,card
cmu,2026012100004,3,2026-01-21 08:34:00,P15,,1.0,75.0,M0743,card
cmu,2026012100005,1,2026-01-21 08:47:00,P10,M,3.0,60.0,M0556,qr
cmu,2026012100005,2,2026-01-21 08:47:00,P02,M,1.0,55.0,M0556,qr
cmu,2026012100006,1,2026-01-21 09:15:00,P03,M,1.0,65.0,M0453,qr
cmu,2026012100006,2,2026-01-21 09:15:00,P14,,1.0,85.0,M0453,qr
cmu,2026012100007,1,2026-01-21 09:16:00,P05,L,1.0,80.0,M0542,qr
cmu,2026012100008,1,2026-01-21 09:32:00,P04,L,1.0,75.0,,cash
cmu,2026012100008,2,2026-01-21 09:32:00,P14,,1.0,85.0,,cash
cmu,2026012100009,1,2026-01-21 09:37:00,P02,S,1.0,45.0,M0305,qr
cmu,2026012100009,2,2026-01-21 09:37:00,P12,,1.0,55.0,M0305,qr
cmu,2026012100009,3,2026-01-21 09:37:00,P03,M,1.0,65.0,M0305,qr
cmu,2026012100010,1,2026-01-21 09:56:00,P04,S,3.0,55.0,M0073,qr
cmu,2026012100010,2,2026-01-21 09:56:00,P07,M,1.0,55.0,M0073,qr
cmu,2026012100011,1,2026-01-21 11:57:00,P08,M,1.0,70.0,,qr
cmu,2026012100012,1,2026-01-21 12:29:00,P08,L,1.0,80.0,,qr
cmu,2026012100013,1,2026-01-21 12:48:00,P01,M,1.0,55.0,,cash
cmu,2026012100014,1,2026-01-21 14:43:00,P02,S,1.0,45.0,,qr
cmu,2026012100014,2,2026-01-21 14:43:00,P12,,1.0,55.0,,qr
cmu,2026012100015,1,2026-01-21 14:46:00,P04,S,1.0,55.0,M0418,qr
cmu,2026012100016,1,2026-01-21 14:50:00,P06,S,1.0,65.0,,qr
cmu,2026012100017,1,2026-01-21 14:54:00,P10,M,1.0,60.0,M0736,qr
cmu,2026012100017,2,2026-01-21 14:54:00,P08,S,1.0,60.0,M0736,qr
cmu,2026012100018,1,2026-01-21 15:20:00,P14,,2.0,85.0,,qr
cmu,2026012100019,1,2026-01-21 15:38:00,P06,M,1.0,75.0,M0125,qr
cmu,2026012100019,2,2026-01-21 15:38:00,P14,,1.0,85.0,M0125,qr
cmu,2026012100020,1,2026-01-21 15:42:00,P12,,1.0,55.0,,qr
cmu,2026012100021,1,2026-01-21 16:14:00,P08,L,2.0,80.0,,qr
cmu,2026012100021,2,2026-01-21 16:14:00,P15,,1.0,75.0,,qr
cmu,2026012100022,1,2026-01-21 16:16:00,P08,M,1.0,70.0,M0743,cash
cmu,2026012200001,1,2026-01-22 07:04:00,P03,M,1.0,65.0,M0509,cash
cmu,2026012200002,1,2026-01-22 07:39:00,P03,S,1.0,55.0,M0349,qr
cmu,2026012200003,1,2026-01-22 09:13:00,P01,S,3.0,45.0,M0492,qr
cmu,2026012200004,1,2026-01-22 10:16:00,P11,L,1.0,70.0,,qr
cmu,2026012200005,1,2026-01-22 10:23:00,P13,,1.0,50.0,M0363,qr
cmu,2026012200006,1,2026-01-22 10:50:00,P03,M,1.0,65.0,M0126,qr
cmu,2026012200006,2,2026-01-22 10:50:00,P14,,1.0,85.0,M0126,qr
cmu,2026012200006,3,2026-01-22 10:50:00,P02,M,1.0,55.0,M0126,qr
cmu,2026012200007,1,2026-01-22 10:52:00,P05,M,1.0,70.0,M0218,qr
cmu,2026012200008,1,2026-01-22 11:01:00,P04,M,1.0,65.0,,qr
cmu,2026012200009,1,2026-01-22 11:04:00,P01,M,2.0,55.0,,cash
cmu,2026012200009,2,2026-01-22 11:04:00,P15,,1.0,75.0,,cash
cmu,2026012200010,1,2026-01-22 11:53:00,P02,M,2.0,55.0,M0428,qr
cmu,2026012200011,1,2026-01-22 12:01:00,P01,S,1.0,45.0,M0517,qr
cmu,2026012200012,1,2026-01-22 12:19:00,P01,L,1.0,65.0,M0479,cash
cmu,2026012200012,2,2026-01-22 12:19:00,P15,,1.0,75.0,M0479,cash
cmu,2026012200013,1,2026-01-22 14:26:00,P07,M,1.0,55.0,M0341,qr
cmu,2026012200013,2,2026-01-22 14:26:00,P13,,1.0,50.0,M0341,qr
cmu,2026012200014,1,2026-01-22 15:09:00,P13,,1.0,50.0,,cash
cmu,2026012200015,1,2026-01-22 15:09:00,P03,M,1.0,65.0,M0218,cash
cmu,2026012200016,1,2026-01-22 15:15:00,P12,,1.0,55.0,,card
